accession,organism_name,common_name,species_taxid,infraclass,order,family,genus,assembly_name,assembly_level,refseq_category,scaffold_n50,contig_n50,total_sequence_length,scaffold_count,contig_count,gc_percent,genome_coverage,gene_count,protein_coding_count,submission_date,annotation_name
GCA_965649815.1,Larus marinus,,8912,Neognathae,Charadriiformes,Laridae,Larus,bLarMar3.hap2.1,Chromosome,reference genome,101702972,4427508,1239846396,351,818,44.5,155,0,0,2025-07-31,
GCA_965654465.1,Larus glaucescens,glaucous-winged gull,119606,Neognathae,Charadriiformes,Laridae,Larus,bLarGla1.hap2.1,Chromosome,reference genome,99528583,3859372,1225395165,507,1014,44.5,72,0,0,2025-08-03,
GCA_964199725.2,Larus michahellis,yellow-legged gull,119627,Neognathae,Charadriiformes,Laridae,Larus,bLarMic1.hap2.2,Chromosome,,98331555,3730653,1224408023,499,1029,44,68,0,0,2025-07-31,
GCA_965654445.1,Larus occidentalis,,126713,Neognathae,Charadriiformes,Laridae,Larus,bLarOcc1.hap2.1,Chromosome,reference genome,97575237,3921826,1232342620,386,868,44.5,78,0,0,2025-08-03,
GCA_965654415.1,Larus hyperboreus,,119637,Neognathae,Charadriiformes,Laridae,Larus,bLarHyp1.hap2.1,Chromosome,reference genome,96916423,3123111,1222596547,1707,2332,44,37,0,0,2025-08-03,
GCA_964417175.1,Larus argentatus,herring gull,35669,Neognathae,Charadriiformes,Laridae,Larus,bLarArg3.hap1.1,Chromosome,reference genome,88668981,3525167,1417836755,400,959,45,75,0,0,2024-12-05,
GCA_965649785.1,Larus marinus,,8912,Neognathae,Charadriiformes,Laridae,Larus,bLarMar3.hap1.1,Chromosome,,88539195,4327725,1427211259,343,883,45,155,0,0,2025-07-31,
GCA_963932325.2,Larus fuscus,,8915,Neognathae,Charadriiformes,Laridae,Larus,bLarFus1.hap2.2,Chromosome,reference genome,88510922,3559350,1291628069,613,1259,44,44,0,0,2025-08-23,
GCA_966204495.1,Larus canus,,28681,Neognathae,Charadriiformes,Laridae,Larus,bLarCan2.hap1.1,Chromosome,reference genome,88504857,3838233,1317714504,311,859,44.5,73,0,0,2025-08-24,
GCA_028500815.1,Rissa tridactyla,black-legged kittiwake,75485,Neognathae,Charadriiformes,Laridae,Rissa,bRisTri1.patW.cur.20221130,Chromosome,reference genome,88208671,15653959,1353621101,716,999,44.5,33,0,0,2023-02-09,
GCF_028500815.1,Rissa tridactyla,black-legged kittiwake,75485,Neognathae,Charadriiformes,Laridae,Rissa,bRisTri1.patW.cur.20221130,Chromosome,reference genome,88208671,15653959,1353621101,716,999,44.5,33,19635,16534,2023-02-09,GCF_028500815.1-RS_2023_03
GCA_964199755.1,Larus michahellis,yellow-legged gull,119627,Neognathae,Charadriiformes,Laridae,Larus,bLarMic1.1,Chromosome,,87713602,4216312,1405564706,617,1117,44.5,68,0,0,2024-07-14,
GCF_964199755.1,Larus michahellis,yellow-legged gull,119627,Neognathae,Charadriiformes,Laridae,Larus,bLarMic1.1,Chromosome,reference genome,87713602,4216312,1405564706,617,1117,44.5,68,19952,16940,2024-07-14,GCF_964199755.1-RS_2025_06
GCA_966207165.1,Larus canus,,28681,Neognathae,Charadriiformes,Laridae,Larus,bLarCan2.hap2.1,Chromosome,,87583120,3787740,1387001037,316,824,45,73,0,0,2025-08-24,
GCA_964199755.2,Larus michahellis,yellow-legged gull,119627,Neognathae,Charadriiformes,Laridae,Larus,bLarMic1.hap1.2,Chromosome,reference genome,86639822,3360787,1466224372,919,1573,45,68,0,0,2025-07-31,
GCA_963932225.2,Larus fuscus,,8915,Neognathae,Charadriiformes,Laridae,Larus,bLarFus1.hap1.2,Chromosome,,86173170,3007703,1425657605,1973,2648,45.5,44,0,0,2025-08-23,
GCA_964417125.1,Larus argentatus,herring gull,35669,Neognathae,Charadriiformes,Laridae,Larus,bLarArg3.hap2.1,Chromosome,,85940022,4497000,1256866793,533,989,44.5,75,0,0,2024-12-05,
GCA_965654385.1,Larus glaucescens,glaucous-winged gull,119606,Neognathae,Charadriiformes,Laridae,Larus,bLarGla1.hap1.1,Chromosome,,85721269,3410995,1446586518,665,1238,45,72,0,0,2025-08-03,
GCA_965654215.1,Larus hyperboreus,,119637,Neognathae,Charadriiformes,Laridae,Larus,bLarHyp1.hap1.1,Chromosome,,85666633,2840269,1458800923,2661,3442,45,37,0,0,2025-08-03,
GCA_965654455.1,Larus occidentalis,,126713,Neognathae,Charadriiformes,Laridae,Larus,bLarOcc1.hap1.1,Chromosome,,85627649,3779439,1443155878,453,1006,45,78,0,0,2025-08-03,
GCA_009819605.1,Sterna hirundo,Common tern,108405,Neognathae,Charadriiformes,Laridae,Sterna,bSteHir1.pri,Chromosome,reference genome,85487239,22002498,1229953488,122,327,43,67.91,0,0,2019-12-31,
GCA_053573735.1,Leucophaeus fuliginosus,Lava gull,328047,Neognathae,Charadriiformes,Laridae,Leucophaeus,bLeucoFulig_1.0,Chromosome,reference genome,85146451,42764735,1311830680,450,533,44.5,22.5,0,0,2025-11-21,
GCA_963924245.1,Chroicocephalus ridibundus,black-headed gull,1192867,Neognathae,Charadriiformes,Laridae,Chroicocephalus,bChrRid1.1,Chromosome,reference genome,83755488,4003687,1417554307,728,1190,44.5,37,0,0,2024-01-20,
GCF_963924245.1,Chroicocephalus ridibundus,black-headed gull,1192867,Neognathae,Charadriiformes,Laridae,Chroicocephalus,bChrRid1.1,Chromosome,reference genome,83755488,4003687,1417554307,728,1190,44.5,37,19454,16778,2024-01-20,GCF_963924245.1-RS_2024_02
GCA_030820635.1,Chroicocephalus ridibundus,black-headed gull,1192867,Neognathae,Charadriiformes,Laridae,Chroicocephalus,KIZ_Lrid_1.0,Chromosome,,83560245,18400000,1243762172,297,446,43,28.27,0,0,2023-08-18,
GCA_028501385.1,Rissa tridactyla,black-legged kittiwake,75485,Neognathae,Charadriiformes,Laridae,Rissa,bRisTri1.mat.cur.20221130,Chromosome,,82691832,18169445,1268441171,733,956,44.5,33,0,0,2023-02-10,
GCA_964106895.1,Numenius arquata,Eurasian curlew,31919,Neognathae,Charadriiformes,Scolopacidae,Numenius,bNumArq3.hap1.1,Chromosome,reference genome,63363742,2605715,1348859203,1818,2603,44,45,0,0,2024-06-06,
GCF_964106895.1,Numenius arquata,Eurasian curlew,31919,Neognathae,Charadriiformes,Scolopacidae,Numenius,bNumArq3.hap1.1,Chromosome,reference genome,63363742,2605715,1348859203,1818,2603,44,45,17452,16115,2024-06-06,GCF_964106895.1-RS_2025_05
GCA_034638445.1,Ciconia boyciana,Oriental stork,52775,Neognathae,Ciconiiformes,Ciconiidae,Ciconia,ASM3463844v1,Chromosome,reference genome,102765642,35788150,1240615254,280,429,42.5,81,0,0,2023-12-27,
GCF_034638445.1,Ciconia boyciana,Oriental stork,52775,Neognathae,Ciconiiformes,Ciconiidae,Ciconia,ASM3463844v1,Chromosome,reference genome,102765642,35788150,1240615254,280,429,42.5,81,19635,16546,2023-12-27,GCF_034638445.1-RS_2025_04
GCA_017639555.1,Ciconia maguari,,52777,Neognathae,Ciconiiformes,Ciconiidae,Ciconia,bCicMag1.pri,Chromosome,reference genome,85554746,23757428,1239415939,152,384,42,88.32,17613,15601,2021-03-30,GCA_017639555.1-GB_2025_09_05
GCA_035582795.1,Mycteria americana,wood stork,33587,Neognathae,Ciconiiformes,Ciconiidae,Mycteria,USCA_MyAme_1.0,Chromosome,reference genome,80020930,36845572,1348542611,279,360,43.5,30,28227,27983,2024-01-12,Annotation submitted by University of South Carolina Aiken
GCF_035582795.1,Mycteria americana,wood stork,33587,Neognathae,Ciconiiformes,Ciconiidae,Mycteria,USCA_MyAme_1.0,Chromosome,reference genome,80020930,36845572,1348542611,279,360,43.5,30,19520,16519,2024-01-12,GCF_035582795.1-RS_2025_07
GCA_028858725.2,Colius striatus,speckled mousebird,57412,Neognathae,Coliiformes,Coliidae,Colius,bColStr4.1.hap1,Chromosome,reference genome,89023854,21931325,1212464869,190,348,42.5,28.91,0,0,2023-02-24,
GCF_028858725.1,Colius striatus,speckled mousebird,57412,Neognathae,Coliiformes,Coliidae,Colius,bColStr4.1.hap1,Chromosome,reference genome,89023854,21931325,1212464869,190,348,42.5,28.91,17551,15621,2023-02-24,GCF_028858725.1-RS_2023_12
GCA_028858625.2,Colius striatus,speckled mousebird,57412,Neognathae,Coliiformes,Coliidae,Colius,bColStr4.1.hap2,Chromosome,,59190243,21724867,1153503718,242,378,42.5,28.91,0,0,2023-02-24,
GCA_036010745.1,Caloenas nicobarica,Nicobar pigeon,187106,Neognathae,Columbiformes,Columbidae,Caloenas,bCalNic1.hap2,Chromosome,,107988563,24693610,1197404482,226,344,43,68,0,0,2024-01-24,
GCA_032719375.1,Columba livia,rock pigeon,8932,Neognathae,Columbiformes,Columbidae,Columba,Trm_1.0,Chromosome,,95288922,95288922,1295808506,79,91,42.5,32.4,0,0,2023-10-18,
GCA_901699155.2,Streptopelia turtur,,177155,Neognathae,Columbiformes,Columbidae,Streptopelia,bStrTur1.2,Chromosome,reference genome,81365208,3790373,1178816852,311,1246,42,44,0,0,2021-05-17,
GCA_036013445.1,Caloenas nicobarica,Nicobar pigeon,187106,Neognathae,Columbiformes,Columbidae,Caloenas,bCalNic1.hap1,Chromosome,reference genome,79699707,25101800,1285834579,806,923,44.5,68,0,0,2024-01-26,
GCF_036013445.1,Caloenas nicobarica,Nicobar pigeon,187106,Neognathae,Columbiformes,Columbidae,Caloenas,bCalNic1.hap1,Chromosome,reference genome,79699707,25101800,1285834579,806,923,44.5,68,18897,17126,2024-01-26,GCF_036013445.1-RS_2024_06
GCA_964273445.1,Streptopelia decaocto,Eurasian collared-dove,177147,Neognathae,Columbiformes,Columbidae,Streptopelia,bStrDea1.hap1.1,Chromosome,reference genome,78754139,2425281,1290939990,2450,3146,42,52,0,0,2024-10-04,
GCA_964273585.1,Streptopelia decaocto,Eurasian collared-dove,177147,Neognathae,Columbiformes,Columbidae,Streptopelia,bStrDea1.hap2.1,Chromosome,,78428900,2790637,1200501445,584,1267,42.5,52,0,0,2024-10-04,
GCA_963082525.1,Nesoenas mayeri,pink pigeon,187126,Neognathae,Columbiformes,Columbidae,Nesoenas,bNesMay2.1,Chromosome,reference genome,78184682,4840756,1183254979,142,651,42.5,32,0,0,2023-08-09,
GCA_040285205.1,Columba livia,rock pigeon,8932,Neognathae,Columbiformes,Columbidae,Columba,ZA_WK_1,Chromosome,,77020822,7491769,1107711294,1438,2063,42,148,0,0,2024-06-25,
GCA_055754855.1,Columba livia,rock pigeon,8932,Neognathae,Columbiformes,Columbidae,Columba,ASM5575485v1,Chromosome,,76594100,44145000,1359329535,497,692,42.5,100,0,0,2026-03-09,
GCA_965250375.1,Columba palumbus,,8934,Neognathae,Columbiformes,Columbidae,Columba,bColPal1.1,Chromosome,reference genome,72549161,3440717,1362502569,718,1259,43.5,28,0,0,2025-04-20,
GCA_037038585.2,Patagioenas fasciata,band-tailed pigeon,372321,Neognathae,Columbiformes,Columbidae,Patagioenas,bPatFas1.hap1,Chromosome,reference genome,71669782,48246320,1454324034,360,497,44,66,0,0,2025-02-07,
GCF_037038585.1,Patagioenas fasciata,band-tailed pigeon,372321,Neognathae,Columbiformes,Columbidae,Patagioenas,bPatFas1.hap1,Chromosome,reference genome,71669782,48246320,1454324034,360,497,44,66,22217,17516,2025-02-07,GCF_037038585.1-RS_2025_02
GCA_036971685.2,Patagioenas fasciata,band-tailed pigeon,372321,Neognathae,Columbiformes,Columbidae,Patagioenas,bPatFas1.hap2,Chromosome,,70857732,63448456,1198742887,441,505,43.5,66,0,0,2025-02-10,
GCA_036013475.2,Columba livia,rock pigeon,8932,Neognathae,Columbiformes,Columbidae,Columba,bColLiv1.pat.W.v2,Chromosome,reference genome,68980706,14042120,1325566026,869,1118,42,55,0,0,2024-04-08,
GCF_036013475.1,Columba livia,rock pigeon,8932,Neognathae,Columbiformes,Columbidae,Columba,bColLiv1.pat.W.v2,Chromosome,reference genome,68980706,14042120,1325566026,869,1118,42,55,22830,17095,2024-04-08,GCF_036013475.1-RS_2024_05
GCA_036010775.2,Columba livia,rock pigeon,8932,Neognathae,Columbiformes,Columbidae,Columba,bColLiv1.mat.v2,Chromosome,,68652091,17433930,1181506259,650,842,42.5,55,0,0,2024-04-08,
GCA_017976375.1,Cuculus canorus,common cuckoo,55661,Neognathae,Cuculiformes,Cuculidae,Cuculus,bCucCan1.pri,Chromosome,reference genome,78325852,20797936,1180136575,150,446,42,64.31,0,0,2021-04-15,
GCF_017976375.1,Cuculus canorus,common cuckoo,55661,Neognathae,Cuculiformes,Cuculidae,Cuculus,bCucCan1.pri,Chromosome,reference genome,78325852,20797936,1180136575,150,446,42,64.31,19729,16774,2021-04-15,GCF_017976375.1-RS_2023_02
GCA_032191515.2,Phaenicophaeus curvirostris,,33595,Neognathae,Cuculiformes,Cuculidae,Phaenicophaeus,BPBGC_Pcur_1.0,Chromosome,reference genome,70715910,17162444,1315410253,587,768,43,36.6,0,0,2023-09-29,
GCF_032191515.1,Phaenicophaeus curvirostris,,33595,Neognathae,Cuculiformes,Cuculidae,Phaenicophaeus,BPBGC_Pcur_1.0,Chromosome,reference genome,70715910,17162444,1315410253,587,768,43,36.6,18938,16797,2023-09-29,GCF_032191515.1-RS_2024_11
GCA_027574665.1,Rhynochetos jubatus,kagu,54386,Neognathae,Eurypygiformes,Rhynochetidae,Rhynochetos,bRhyJub1.pri,Chromosome,reference genome,63592491,10485863,1331454348,148,448,45,35.71,16158,15543,2023-01-09,GCA_027574665.1-GB_2025_12_08
GCA_965282645.1,Falco peregrinus,peregrine falcon,8954,Neognathae,Falconiformes,Falconidae,Falco,bFalPer5.hap2.1,Chromosome,,113526587,5509184,1209127676,329,705,43,72,0,0,2025-05-18,
GCA_023634155.1,Falco peregrinus,peregrine falcon,8954,Neognathae,Falconiformes,Falconidae,Falco,bFalPer1.pri,Chromosome,reference genome,93682670,15744644,1311580791,124,356,42.5,28,0,0,2022-06-02,
GCF_023634155.1,Falco peregrinus,peregrine falcon,8954,Neognathae,Falconiformes,Falconidae,Falco,bFalPer1.pri,Chromosome,reference genome,93682670,15744644,1311580791,124,356,42.5,28,19918,16083,2022-06-02,GCF_023634155.1-RS_2023_04
GCA_965282525.1,Falco peregrinus,peregrine falcon,8954,Neognathae,Falconiformes,Falconidae,Falco,bFalPer5.hap1.1,Chromosome,,93426718,5500399,1284654402,295,728,42.5,72,0,0,2025-05-18,
GCA_023634085.1,Falco cherrug,Saker falcon,345164,Neognathae,Falconiformes,Falconidae,Falco,bFalChe1.pri,Chromosome,reference genome,92426045,21245687,1309366964,282,540,43,35.49,0,0,2022-06-02,
GCF_023634085.1,Falco cherrug,Saker falcon,345164,Neognathae,Falconiformes,Falconidae,Falco,bFalChe1.pri,Chromosome,reference genome,92426045,21245687,1309366964,282,540,43,35.49,19950,16251,2022-06-02,GCF_023634085.1-RS_2023_04
GCA_963210335.1,Falco punctatus,,148596,Neognathae,Falconiformes,Falconidae,Falco,bFalPun1.1,Chromosome,reference genome,92385878,4755657,1279260504,315,722,42.5,39,0,0,2023-08-19,
GCA_976974655.1,Falco tinnunculus,common kestrel,100819,Neognathae,Falconiformes,Falconidae,Falco,bFalTin1.hap2.1,Chromosome,reference genome,92215987,5189005,1201163297,447,830,43,66,0,0,2025-10-05,
GCF_017639655.2,Falco naumanni,lesser kestrel,148594,Neognathae,Falconiformes,Falconidae,Falco,bFalNau1.pat,Chromosome,reference genome,91761059,13754753,1215702009,290,588,42.5,104.34,19775,16079,2021-03-30,NCBI Falco naumanni Annotation Release 100
GCA_017639655.1,Falco naumanni,lesser kestrel,148594,Neognathae,Falconiformes,Falconidae,Falco,bFalNau1.pat,Chromosome,reference genome,91761059,13754753,1215702009,290,588,42.5,104.34,0,0,2021-03-30,
GCA_976974455.1,Falco tinnunculus,common kestrel,100819,Neognathae,Falconiformes,Falconidae,Falco,bFalTin1.hap1.1,Chromosome,,91707238,4874000,1417225294,506,1002,43,66,0,0,2025-10-26,
GCA_023638135.1,Falco biarmicus,lanner falcon,345155,Neognathae,Falconiformes,Falconidae,Falco,bFalBia1.pri,Chromosome,reference genome,91472507,24892811,1285492283,397,555,43,28,0,0,2022-06-02,
GCF_023638135.1,Falco biarmicus,lanner falcon,345155,Neognathae,Falconiformes,Falconidae,Falco,bFalBia1.pri,Chromosome,reference genome,91472507,24892811,1285492283,397,555,43,28,19520,15891,2022-06-02,GCF_023638135.1-RS_2023_05
GCA_015220075.1,Falco rusticolus,gyrfalcon,120794,Neognathae,Falconiformes,Falconidae,Falco,bFalRus1.pri,Chromosome,reference genome,91094845,15323486,1195829278,132,767,42,44.28,0,0,2020-11-03,
GCF_015220075.1,Falco rusticolus,gyrfalcon,120794,Neognathae,Falconiformes,Falconidae,Falco,bFalRus1.pri,Chromosome,reference genome,91094845,15323486,1195829278,132,767,42,44.28,19484,15894,2020-11-03,NCBI Falco rusticolus Annotation Release 100
GCA_965278835.1,Alectoris graeca,rock partridge,40178,Neognathae,Galliformes,Phasianidae,Alectoris,bAleGra1.1,Chromosome,reference genome,97991491,43679502,1114500572,116,266,42,53,0,0,2025-05-31,
GCA_045791835.1,Pavo cristatus,Indian peafowl,9049,Neognathae,Galliformes,Phasianidae,Pavo,ASM4579183v1,Chromosome,reference genome,94977930,30501418,1041763075,38,129,42,32,0,0,2024-12-06,
GCA_035666275.1,Alectoris chukar,chukar partridge,9078,Neognathae,Galliformes,Phasianidae,Alectoris,chu_hap1.0,Chromosome,reference genome,93605039,1069603,1034932086,186,3115,42,136,0,0,2024-01-17,
GCA_965225075.1,Pavo cristatus,Indian peafowl,9049,Neognathae,Galliformes,Phasianidae,Pavo,fPavCri16.1,Chromosome,,93074296,3567650,1036604390,812,1415,42,33,0,0,2025-03-27,
GCA_051903495.1,Alectoris rufa,red-legged partridge,9079,Neognathae,Galliformes,Phasianidae,Alectoris,Arufa_2401F,Complete Genome,reference genome,92881468,92881468,1037582712,40,40,42,60,0,0,2025-08-08,
GCA_033088195.2,Gallus gallus gallus,,208526,Neognathae,Galliformes,Phasianidae,Gallus,CAU_Silkie_2.0,Chromosome,,90911270,90911270,1094958033,94,108,42.5,477,0,0,2025-11-14,
GCA_039878825.1,Excalfactoria chinensis,blue-breasted quail,46218,Neognathae,Galliformes,Phasianidae,Excalfactoria,bCotChi1.hap2,Chromosome,reference genome,86361526,7816141,966847183,191,521,41.5,52,0,0,2024-05-31,
GCF_039878825.1,Excalfactoria chinensis,blue-breasted quail,46218,Neognathae,Galliformes,Phasianidae,Excalfactoria,bCotChi1.hap2,Chromosome,reference genome,86361526,7816141,966847183,191,521,41.5,52,18499,15853,2024-05-31,GCF_039878825.1-RS_2025_03
GCA_039878515.1,Excalfactoria chinensis,blue-breasted quail,46218,Neognathae,Galliformes,Phasianidae,Excalfactoria,bCotChi1.hap1,Chromosome,,86245886,6812677,974500481,424,755,41.5,52,0,0,2024-05-29,
GCA_030625065.1,Alectoris magna,Przewalski's partridge,40179,Neognathae,Galliformes,Phasianidae,Alectoris,ASM3062506v1,Chromosome,reference genome,77158717,23345045,1135030874,69,228,42,58,0,0,2023-08-08,
GCA_051820755.1,Coturnix coturnix,Common quail,9091,Neognathae,Galliformes,Phasianidae,Coturnix,ASM5182075v1,Chromosome,reference genome,75266076,2547645,1080135269,831,1596,42,22,0,0,2025-08-05,
GCA_037305975.1,Chrysolophus pictus,golden pheasant,9089,Neognathae,Galliformes,Phasianidae,Chrysolophus,CPswu_hap2,Chromosome,reference genome,72274759,37751291,1061050268,100,198,41.5,12,0,0,2024-03-20,
GCA_943294205.1,Meleagris gallopavo,turkey,9103,Neognathae,Galliformes,Phasianidae,Meleagris,MGAL_WU_HG_1.0_parent2,Chromosome,,71481950,19817032,1085657715,489,675,41.5,110,0,0,2022-06-24,
GCA_951394365.1,Tetrao urogallus,western capercaillie,100830,Neognathae,Galliformes,Phasianidae,Tetrao,bTetUro1.1,Chromosome,reference genome,71401156,1909808,1013167347,317,1290,41.5,23,0,0,2023-06-15,
GCF_951394365.1,Tetrao urogallus,western capercaillie,100830,Neognathae,Galliformes,Phasianidae,Tetrao,bTetUro1.1,Chromosome,reference genome,71401156,1909808,1013167347,317,1290,41.5,23,15196,14824,2023-06-15,GCF_951394365.1-RS_2025_10
GCA_023343835.1,Lagopus muta,rock ptarmigan,64668,Neognathae,Galliformes,Phasianidae,Lagopus,bLagMut1 primary,Chromosome,reference genome,71229700,17905263,1026755127,164,374,41.5,57.75,0,0,2022-05-12,
GCF_023343835.1,Lagopus muta,rock ptarmigan,64668,Neognathae,Galliformes,Phasianidae,Lagopus,bLagMut1 primary,Chromosome,reference genome,71229700,17905263,1026755127,164,374,41.5,57.75,20110,16078,2022-05-12,NCBI Lagopus muta Annotation Release 100
GCA_943295565.1,Meleagris gallopavo,turkey,9103,Neognathae,Galliformes,Phasianidae,Meleagris,MGAL_WU_HG_1.0_parent1,Chromosome,,71046337,9174806,1051251094,415,738,41,137,0,0,2022-06-24,
GCA_030408155.1,Lophura swinhoii,,140446,Neognathae,Galliformes,Phasianidae,Lophura,ASM3040815v1,Chromosome,reference genome,61385513,11027439,1144026423,153,1050,41.5,30,0,0,2023-07-05,
GCA_037216735.1,Chrysolophus pictus,golden pheasant,9089,Neognathae,Galliformes,Phasianidae,Chrysolophus,CPswu_hap1,Chromosome,,60607567,32994898,1000637296,113,227,42,12,0,0,2024-03-20,
GCA_054131305.1,Coturnix japonica,Japanese quail,93934,Neognathae,Galliformes,Phasianidae,Coturnix,WE-NBRP24,Chromosome,,56593093,20383166,1279647445,249,568,43,88,0,0,2025-12-22,
GCA_030936135.1,Gavia stellata,red-throated loon,37040,Neognathae,Gaviiformes,Gaviidae,Gavia,bGavSte3.hap2,Chromosome,reference genome,50637386,13765203,1321270170,1185,1434,43,35,0,0,2023-08-30,
GCF_030936135.1,Gavia stellata,red-throated loon,37040,Neognathae,Gaviiformes,Gaviidae,Gavia,bGavSte3.hap2,Chromosome,reference genome,50637386,13765203,1321270170,1185,1434,43,35,17980,16399,2023-08-30,GCF_030936135.1-RS_2023_09
GCA_030936125.1,Gavia stellata,red-throated loon,37040,Neognathae,Gaviiformes,Gaviidae,Gavia,bGavSte3.hap1,Chromosome,,50556253,12016335,1403461371,2965,3225,43.5,35,0,0,2023-08-30,
GCA_964106855.1,Grus grus,Eurasian crane,40816,Neognathae,Gruiformes,Gruidae,Grus,bGruGru1.hap1.1,Chromosome,reference genome,83713171,3365458,1352263658,753,1346,44,48,0,0,2024-06-06,
GCA_053455625.1,Leucogeranus leucogeranus,Siberian crane,3150944,Neognathae,Gruiformes,Gruidae,Leucogeranus,sysu_Leleuc_2.0,Chromosome,reference genome,83445140,21544053,1311076771,1433,1747,43,102,0,0,2025-11-13,
GCA_028858705.1,Grus americana,Whooping crane,9117,Neognathae,Gruiformes,Gruidae,Grus,bGruAme1.mat,Chromosome,reference genome,82903739,28324902,1257821324,929,1190,43,232.6,0,0,2023-02-24,
GCF_028858705.1,Grus americana,Whooping crane,9117,Neognathae,Gruiformes,Gruidae,Grus,bGruAme1.mat,Chromosome,reference genome,82903739,28324902,1257821324,929,1190,43,232.6,20835,17399,2023-02-24,GCF_028858705.1-RS_2023_03
GCA_011004875.1,Balearica regulorum gibbericeps,East African grey crowned-crane,100784,Neognathae,Gruiformes,Gruidae,Balearica,bBalReg1.pri,Chromosome,reference genome,82577926,23326060,1221032548,104,248,42.5,59.56,0,0,2020-03-05,
