"","Max Longevity Simple Phylo Ranking Pathways W Or","Max Longevity Zero Filtered Poisson Pglmm 20250702 110253 Pathways","Mlres Simple Phylo Ranking Pathways W Or","Mlres Zero Filtered Poisson Pglmm 20250707 075917 Pathways"
"SIRT1 NEGATIVELY REGULATES RRNA EXPRESSION",-0.461076607649093,2.26582381369852,2.1402594478037,2.23928694800479
"SLBP DEPENDENT PROCESSING OF REPLICATION DEPENDENT HISTONE PRE MRNAS",0.95910088948281,1.34011166480749,-0.647956690430137,1.65032198147613
"SLC MEDIATED TRANSMEMBRANE TRANSPORT",1.393781907171,-1.49516373672783,-0.924981149619254,-1.27755938462936
"SLC TRANSPORTER DISORDERS",1.45548551308732,-1.67626213999545,1.36279389001518,-1.47692741947564
"SMAD2 SMAD3 SMAD4 HETEROTRIMER REGULATES TRANSCRIPTION",1.42187952353842,0.602442159629624,-0.91012616851073,1.10342677623473
"SMOOTH MUSCLE CONTRACTION",0.621378376719397,-0.962037446361841,-0.814032100724504,0.967069509255895
"SNRNP ASSEMBLY",1.03944064414385,-0.80468358567669,1.22068387702044,0.847943231662473
"SODIUM COUPLED SULPHATE DI AND TRI CARBOXYLATE TRANSPORTERS",-1.2992435626091,-1.34658999156,-1.28136293236964,-1.34815163938157
"SOMITOGENESIS",0.778574358074076,-0.760954413532294,-1.16262261228704,0.782836198989581
"SOS MEDIATED SIGNALLING",0.636161541601563,0.873304012846373,-1.02971611135477,1.05079345071276
"SPECIFICATION OF PRIMORDIAL GERM CELLS",0.83226805268782,0.864956487889963,0.908644985788009,1.07646019563051
"SPHINGOLIPID DE NOVO BIOSYNTHESIS",1.33308704189435,-0.883286029076087,-0.94206486022035,-0.730857567534252
"SPHINGOLIPID METABOLISM",0.957726645899252,-0.950371688962008,-1.34493570316391,0.763510045714384
"SPRY REGULATION OF FGF SIGNALING",1.26185184702974,1.12704593206692,-0.7022164820987,1.4079948660601
"SRP DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE",1.08049415840354,1.90219231914816,-0.678794064710196,2.03605228546775
"STABILIZATION OF P53",1.08459875034383,0.583417438963751,-0.81083962902929,1.31559606144398
"STAT5 ACTIVATION",0.707986662055548,1.4780020353682,-0.916189367870962,1.49229601956377
"STAT5 ACTIVATION DOWNSTREAM OF FLT3 ITD MUTANTS",1.17203160360634,1.02602619427673,-0.682967612111285,1.217900555854
"STIMULI SENSING CHANNELS",1.111058962735,-1.68148112891793,-0.96503320319639,-1.22870290181666
"STING MEDIATED INDUCTION OF HOST IMMUNE RESPONSES",-0.904770570268997,-0.919118935180833,-0.76097057305111,-0.644186382308381
"STRIATED MUSCLE CONTRACTION",0.811391988769012,0.729382353149511,0.994402903205577,0.918214958187822
"SUMOYLATION",1.21675579488005,1.02844683752688,1.17179463632486,1.3820827452106
"SUMOYLATION OF CHROMATIN ORGANIZATION PROTEINS",1.17219754771005,1.46363171571558,1.77409010778351,1.74204426347782
"SUMOYLATION OF DNA DAMAGE RESPONSE AND REPAIR PROTEINS",1.17547217574286,-0.904283089226082,1.16553615055376,0.92598564305655
"SUMOYLATION OF DNA REPLICATION PROTEINS",1.37479374905961,0.566424622307216,1.1061011168183,1.02361932082659
"SUMOYLATION OF IMMUNE RESPONSE PROTEINS",1.45614529529981,0.645617896026558,-1.2751677852349,1.20996799049413
"SUMOYLATION OF INTRACELLULAR RECEPTORS",1.60155071613184,-1.11142528789827,-0.680433660299432,0.88033099101808
"SUMOYLATION OF RNA BINDING PROTEINS",1.34405805443626,-1.03377116196526,1.3249728676266,0.725319513060777
"SUMOYLATION OF SUMOYLATION PROTEINS",1.34405805443626,-0.839316552710099,1.3249728676266,0.806411423440834
"SUMOYLATION OF TRANSCRIPTION COFACTORS",1.47516331464281,0.716020345956645,-1.03913933792534,1.17699374289224
"SUMOYLATION OF TRANSCRIPTION FACTORS",1.19543107297344,-0.833805288567893,-0.644670078173807,0.956419173223862
"SUMOYLATION OF UBIQUITINYLATION PROTEINS",1.29718511821743,-0.953641518753511,1.43595737734093,0.882915805472222
"SUPPRESSION OF APOPTOSIS",1.4343297034192,0.615365497448101,1.08243236388708,0.924097728786243
"SUPPRESSION OF PHAGOSOMAL MATURATION",-0.820458787181436,1.27791591153337,-0.835795165759741,1.34822095337261
"SURFACTANT METABOLISM",-0.601641711685424,1.49598496688855,-1.12786952909763,1.41685271514019
"SWITCHING OF ORIGINS TO A POST REPLICATIVE STATE",1.03382143614604,-0.714082791716414,-1.06927659610623,1.03193226596374
"SYNTHESIS OF 12 EICOSATETRAENOIC ACID DERIVATIVES",1.05315618751266,1.1031380469735,-1.48337960955736,1.447031031259
"SYNTHESIS OF 15 EICOSATETRAENOIC ACID DERIVATIVES",1.05315618751266,0.825122964252891,-1.30149716055756,1.27429614900792
"SYNTHESIS OF 16 20 HYDROXYEICOSATETRAENOIC ACIDS HETE",1.12244450377277,-1.25247249139622,1.93873680846264,-0.815364021404781
"SYNTHESIS OF ACTIVE UBIQUITIN ROLES OF E1 AND E2 ENZYMES",0.804782300695904,0.919852808790484,-0.829934171445906,1.20334929275719
"SYNTHESIS OF BILE ACIDS AND BILE SALTS",1.33435404180847,-1.42263030850235,-1.13742187077978,-1.29172694825749
"SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 24 HYDROXYCHOLESTEROL",1.33435404180847,0.854054618393784,-1.13480166897124,0.689523297329787
"SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 27 HYDROXYCHOLESTEROL",1.39310271057238,0.651421062272219,-1.13480166897124,0.58558603870858
"SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 7ALPHA HYDROXYCHOLESTEROL",1.33435404180847,-1.03402865717294,-1.13742187077978,-0.98546867880354
"SYNTHESIS OF DNA",1.17637683982735,-1.0610058025466,-1.27238518666145,0.708733334515685
"SYNTHESIS OF EPOXY EET AND DIHYDROXYEICOSATRIENOIC ACIDS DHET",1.11407289880994,-1.3562031808877,1.67476450154789,-1.13413650618428
"SYNTHESIS OF GDP MANNOSE",-1.2682616007315,1.06513969782707,-0.877906536080751,1.2269841235163
"SYNTHESIS OF GLYCOSYLPHOSPHATIDYLINOSITOL GPI",-0.765499744001536,-1.14722537555645,-0.701045923722461,-0.871187727452746
"SYNTHESIS OF LEUKOTRIENES LT AND EOXINS EX",0.774357511162335,1.11035076323979,0.964104545884349,1.11570525811011
"SYNTHESIS OF PA",0.679491186669063,-0.770913568666994,1.03404020360722,0.769144640512511
"SYNTHESIS OF PC",-0.53076088942919,-1.04910518111837,-1.33144037170883,-0.873778930235666
"SYNTHESIS OF PIPS AT THE PLASMA MEMBRANE",1.1324716186988,-1.40673089839507,-1.00860215224317,-1.01678259536606
"SYNTHESIS OF PROSTAGLANDINS PG AND THROMBOXANES TX",0.933637622721345,-1.04074395106074,-0.81848734426942,-0.817245678570269
"SYNTHESIS OF PYROPHOSPHATES IN THE CYTOSOL",1.17585634379051,1.28569001708061,-0.9292861133134,1.31765447143755
"SYNTHESIS OF SUBSTRATES IN N GLYCAN BIOSYTHESIS",-1.63071416629171,-1.24532481208595,-1.11017884494459,-0.988951869756527
"SYNTHESIS SECRETION AND DEACYLATION OF GHRELIN",0.623550820370584,-0.618177585564373,-1.43924891907072,0.799158252498265
"SYNTHESIS SECRETION AND INACTIVATION OF GLUCAGON LIKE PEPTIDE 1 GLP 1",0.82900099581846,-0.854486181192891,-1.32156707777303,0.666642872701789
"SYNTHESIS SECRETION AND INACTIVATION OF GLUCOSE DEPENDENT INSULINOTROPIC POLYPEPTIDE GIP",1.1212511352696,-1.1276432051557,-1.15952503871967,-0.714281312808012
"S PHASE",1.17884028824374,-0.99959824531978,-1.17923484256015,0.851548827646175
"TAK1 DEPENDENT IKK AND NF KAPPA B ACTIVATION",-1.29923972239172,0.642115610331618,0.630126121584584,1.06367374209039
"TBC RABGAPS",0.640456822359875,0.87778212275181,-1.02436004607014,1.06154579744333
"TCF DEPENDENT SIGNALING IN RESPONSE TO WNT",0.471553353270185,1.73816499192207,1.87205083874462,1.81592733158001
"TCR SIGNALING",0.607628552274545,0.7609092872251,-1.0738323068411,1.23201004998894
"TELOMERE C STRAND LAGGING STRAND SYNTHESIS",1.1230740796886,-1.4576458755732,-1.18908520804182,-1.45669656679938
"TELOMERE C STRAND SYNTHESIS INITIATION",1.30583185716069,-1.32112093442441,-0.842601983691445,-1.30683872889258
"TELOMERE EXTENSION BY TELOMERASE",1.55978277338671,-1.28018257942531,-1.27979002411236,-0.941357978108898
"TELOMERE MAINTENANCE",1.24914793628305,1.94482971791924,1.8879850177454,1.81288693695463
"TERMINATION OF TRANSLESION DNA SYNTHESIS",-1.05327647795052,-0.956156948988731,-1.22638233468534,-0.683356103133043
"TETRAHYDROBIOPTERIN BH4 SYNTHESIS RECYCLING SALVAGE AND REGULATION",1.18789863896078,-1.2449269170726,-1.32214765100671,-0.894027741050083
"TGF BETA RECEPTOR SIGNALING ACTIVATES SMADS",0.702564001442224,-0.980572355060053,-0.627957245681268,0.943931093148399
"TGF BETA RECEPTOR SIGNALING IN EMT EPITHELIAL TO MESENCHYMAL TRANSITION",0.67560792216122,0.609788869944285,-0.833547915731678,1.05943356110453
"THE ACTIVATION OF ARYLSULFATASES",0.84874774696237,1.1992262736491,-1.14713474445018,1.41772032004389
"THE CANONICAL RETINOID CYCLE IN RODS TWILIGHT VISION",1.16004073079395,0.592871619016665,-0.778340280165786,0.942547973443928
"THE CITRIC ACID TCA CYCLE AND RESPIRATORY ELECTRON TRANSPORT",1.3921616220102,0.959031215676527,-0.474669432413357,1.34357904437319
"THE NLRP3 INFLAMMASOME",1.03131710524197,0.763966633839302,-1.01302394882525,1.0280897809433
"THE PHOTOTRANSDUCTION CASCADE",1.24548379657416,0.895606881100374,-1.0238799091137,1.22079110389386
"THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT",0.507549834761956,1.30054717675138,-0.733204607007796,1.43992751175812
"THE ROLE OF NEF IN HIV 1 REPLICATION AND DISEASE PATHOGENESIS",-0.683944699299692,0.795076519455002,-0.968448864106612,1.23009354663147
"THROMBIN SIGNALLING THROUGH PROTEINASE ACTIVATED RECEPTORS PARS",1.20970284055274,1.20619820536307,-1.04059022735869,1.5095123308146
"THROMBOXANE SIGNALLING THROUGH TP RECEPTOR",0.680222272122873,0.992498165488814,-0.985851727756487,1.47116008262635
"THYROXINE BIOSYNTHESIS",-0.872492023198266,0.715305559984572,1.24281181370551,0.995245613379586
"TICAM1 DEPENDENT ACTIVATION OF IRF3 IRF7",-0.784007181747181,0.518735692775057,0.696984039082731,0.959259541172423
"TICAM1 RIP1 MEDIATED IKK COMPLEX RECRUITMENT",-1.1166444070199,1.27832507696944,-0.685245758473784,1.40782759483818
"TICAM1 TRAF6 DEPENDENT INDUCTION OF TAK1 COMPLEX",-0.784007181747181,0.659756221582432,0.696984039082731,1.04934433322739
"TIE2 SIGNALING",0.539257366436557,0.546429540287412,-1.02971611135477,0.833704708174367
"TNFR1 INDUCED NF KAPPA B SIGNALING PATHWAY",-0.876341063753612,-1.16310625000249,0.696984039082731,-0.569367325366037
"TNFR2 NON CANONICAL NF KB PATHWAY",0.840910203918253,-0.884713371834985,-1.24721618521917,0.756687068566366
"TNFS BIND THEIR PHYSIOLOGICAL RECEPTORS",-1.20962907072658,-0.923527663205373,-1.29362984634468,-0.590954345644264
"TNF SIGNALING",-1.36181773933187,-0.797481457562914,-0.685245758473784,0.695687947032567
"TOLL LIKE RECEPTOR 9 TLR9 CASCADE",1.16601187896781,-1.04157476652517,0.828149129927402,0.856464032159185
"TOLL LIKE RECEPTOR CASCADES",0.992092651967769,-0.978625904719225,-0.715976192478618,0.811167152467671
"TOLL LIKE RECEPTOR TLR1 TLR2 CASCADE",1.08815464742412,-0.88658050666935,-0.6379941512857,0.955857344965897
"TP53 REGULATES METABOLIC GENES",0.939117196479439,0.781991199016309,0.923858784392592,1.21681680093067
"TP53 REGULATES TRANSCRIPTION OF ADDITIONAL CELL CYCLE GENES WHOSE EXACT ROLE IN THE P53 PATHWAY REMAIN UNCERTAIN",-1.23028371197831,-0.868139089630554,-0.871156349025634,0.85585894558929
"TP53 REGULATES TRANSCRIPTION OF CASPASE ACTIVATORS AND CASPASES",-0.791539155066468,-1.15298271136385,-1.12080536912752,-1.01333470028484
"TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES",0.95949550288854,0.560029698994712,-0.918718569398043,1.10816077316881
"TP53 REGULATES TRANSCRIPTION OF CELL DEATH GENES",-1.07417235372441,-0.75006628939254,-1.42073826794085,0.615672012781124
"TP53 REGULATES TRANSCRIPTION OF DEATH RECEPTORS AND LIGANDS",-0.867199486007255,-0.891799074905639,-1.15577737010089,-1.15581069610269
"TP53 REGULATES TRANSCRIPTION OF DNA REPAIR GENES",1.11954291834333,-0.717930813923729,-1.66222726616465,0.671332836721814
"TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN CYTOCHROME C RELEASE",-0.697374388164117,-0.94341010065711,-1.31491997934951,0.640561745863936
"TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN G2 CELL CYCLE ARREST",1.20053502797481,-0.87127893395212,1.03344185670782,0.946631563615077
"TRAF6 MEDIATED INDUCTION OF TAK1 COMPLEX WITHIN TLR4 COMPLEX",-0.876341063753612,0.577404888888952,0.696984039082731,0.992803483507878
"TRAF6 MEDIATED IRF7 ACTIVATION",0.744624656264228,1.6276479473981,2.0149508135352,1.40281904993981
"TRAF6 MEDIATED IRF7 ACTIVATION IN TLR7 8 OR 9 SIGNALING",-0.784007181747181,0.921553720383855,0.696984039082731,1.22380809417
"TRAF6 MEDIATED NF KB ACTIVATION",-0.9729612233571,-0.653333149011486,0.730840366463882,0.885937688605655
"TRAFFICKING AND PROCESSING OF ENDOSOMAL TLR",-0.980187479808415,-0.530466083270307,-0.677847405874682,0.709328991706729
"TRAFFICKING OF AMPA RECEPTORS",0.892460669893563,-1.84946981418771,-1.46097088041185,-1.63014534111245
"TRAFFICKING OF GLUR2 CONTAINING AMPA RECEPTORS",0.987186402529197,-1.27271007307455,-1.3128549303046,-1.05270053108188
"TRAIL SIGNALING",-1.18833590861109,0.681886455972255,-1.23586923782422,-0.76426373367304
"TRANSCRIPTIONAL ACTIVATION OF MITOCHONDRIAL BIOGENESIS",-0.947945742066175,-0.913854463224496,-1.09589432335818,0.694077755175323
"TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3 SMAD4 HETEROTRIMER",1.32382033694485,0.830736074315317,-1.03485690615233,1.09860247281144
"TRANSCRIPTIONAL REGULATION BY E2F6",1.19330133841864,-1.16813232327567,0.644816488263559,0.757859767734622
"TRANSCRIPTIONAL REGULATION BY MECP2",0.771617148224344,-1.58852424453203,-1.07542128506235,-1.05354770034159
"TRANSCRIPTIONAL REGULATION BY NPAS4",1.23014280345824,-1.2164416923276,-1.29416898350584,-0.855727496119741
"TRANSCRIPTIONAL REGULATION BY RUNX1",0.518851951814045,1.60124234567429,1.65969845847823,1.77440774753924
"TRANSCRIPTIONAL REGULATION BY RUNX2",1.10258319832,-1.11205754224267,-0.78237774613688,0.751910155670969
"TRANSCRIPTIONAL REGULATION BY RUNX3",0.874370342753786,-0.807480880116057,0.55143362166049,0.980637479332933
"TRANSCRIPTIONAL REGULATION BY SMALL RNAS",0.45239598751394,2.1344755375419,2.14604667952874,2.12677489269202
"TRANSCRIPTIONAL REGULATION BY THE AP 2 TFAP2 FAMILY OF TRANSCRIPTION FACTORS",1.16806707033126,1.41833183057695,-1.24883840991224,1.44580531756373
"TRANSCRIPTIONAL REGULATION BY TP53",0.893623504076264,-0.879199224500402,-1.51091923189413,1.01899510721334
"TRANSCRIPTIONAL REGULATION BY VENTX",1.12807299545643,-1.36326655955768,-1.13106961473844,-1.05698365391396
"TRANSCRIPTIONAL REGULATION OF GRANULOPOIESIS",-0.5583055478489,2.07391547720653,1.9849034251934,2.14362022917175
"TRANSCRIPTIONAL REGULATION OF PLURIPOTENT STEM CELLS",1.00760415617764,-0.854962007408678,-0.82347570631648,0.965134758912982
"TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION",-0.903513768441022,-1.42802485522489,-1.17293783735795,-0.936616647913709
"TRANSCRIPTION COUPLED NUCLEOTIDE EXCISION REPAIR TC NER",0.858101423823387,-1.14363899048183,-1.48857883328772,-0.708492966450451
"TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX",1.32851839150887,-0.928408114413694,-0.538730621193483,0.778724091623703
"TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY P107 RBL1 AND P130 RBL2 IN COMPLEX WITH HDAC1",1.19036224930595,-0.841933046016588,1.22269992128455,0.810116806175002
"TRANSCRIPTION OF THE HIV GENOME",1.1520620706821,0.706015730604745,-1.74430299732632,0.957702068380162
"TRANSFERRIN ENDOCYTOSIS AND RECYCLING",0.639270208789588,1.30549465738357,-0.586512742660344,1.49286329701405
"TRANSLATION",1.17729186674144,1.39240190606947,-0.946655963116305,1.61001019434702
"TRANSLATION OF REPLICASE AND ASSEMBLY OF THE REPLICATION TRANSCRIPTION COMPLEX",0.714296515160476,-0.793898261693899,1.02261237617345,-0.626861000711235
"TRANSLATION OF SARS COV 1 STRUCTURAL PROTEINS",1.28803034437879,-1.21190551898708,1.29230269810627,0.718932601615355
"TRANSLATION OF SARS COV 2 STRUCTURAL PROTEINS",0.691467931950652,0.684886264734983,0.970724831782064,1.02604681366651
"TRANSLESION SYNTHESIS BY POLH",1.24976908036783,-0.879666357552498,-1.22638233468534,0.596988242021212
"TRANSLESION SYNTHESIS BY POLK",0.826849611537777,-0.748628577660405,-1.22638233468534,0.628148951251418
"TRANSLESION SYNTHESIS BY Y FAMILY DNA POLYMERASES BYPASSES LESIONS ON DNA TEMPLATE",1.0155133706963,-1.14034477313687,-1.22638233468534,-0.866905375044859
"TRANSLOCATION OF SLC2A4 GLUT4 TO THE PLASMA MEMBRANE",1.09313256326533,1.09872632087287,1.03568377649009,1.19228240800162
"TRANSMISSION ACROSS CHEMICAL SYNAPSES",1.19479472411521,-1.60721355207557,-1.2039962795726,-1.27456233452766
"TRANSPORT OF BILE SALTS AND ORGANIC ACIDS METAL IONS AND AMINE COMPOUNDS",1.34044765805607,-1.23422004485585,-1.09329300443791,-0.953789530003359
"TRANSPORT OF CONNEXONS TO THE PLASMA MEMBRANE",-1.04547198294437,1.48785530030766,0.756250608152257,1.42985827703631
"TRANSPORT OF FATTY ACIDS",-0.554446940050346,1.19262001299477,0.824694640913732,0.855225662204762
"TRANSPORT OF INORGANIC CATIONS ANIONS AND AMINO ACIDS OLIGOPEPTIDES",1.33904965942583,-1.72359598357805,-1.04453297224137,-1.55111432721535
"TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS",1.32634873583682,-1.07934015417783,-0.858465812384004,-0.714945375698626
"TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM",1.18126871325885,-0.946182086787686,-1.14144260317436,0.686386144415715
"TRANSPORT OF ORGANIC ANIONS",1.11463774684079,-1.37358845894211,1.01951823887792,-0.971254252552576
"TRANSPORT OF RCBL WITHIN THE BODY",-1.09702796196712,0.476060391299455,-1.06143520908622,0.820388844230702
"TRANSPORT OF THE SLBP DEPENDANT MATURE MRNA",1.32634873583682,-1.04025692295219,0.81839596302191,0.540642230154729
"TRANSPORT OF VITAMINS NUCLEOSIDES AND RELATED MOLECULES",1.2117832084767,-0.743325869532991,0.930868134159045,-0.794067675091465
"TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION",0.582232525637651,0.954289095462047,-1.39855301864364,1.12939342391761
"TRANS GOLGI NETWORK VESICLE BUDDING",1.14205687001928,-1.11778347564801,-0.943797912796245,0.964534860692994
"TRIGLYCERIDE CATABOLISM",0.989322293981481,-0.774984878298994,1.19736876934291,0.825529658626668
"TRIGLYCERIDE METABOLISM",0.644575071286729,-1.19555963254401,1.19736876934291,-0.877383374882789
"TRISTETRAPROLIN TTP ZFP36 BINDS AND DESTABILIZES MRNA",-0.777151941200798,-1.29982974955116,-1.34589571502323,-0.718484082710756
"TRNA AMINOACYLATION",0.624498084558919,-1.11899607750119,-0.895558812275404,0.477082439016697
"TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL",1.25274563738005,-0.995010798981534,-1.06106548234352,-0.922851597639619
"TRNA PROCESSING",0.849158086544986,-0.880226222884594,1.79189138109618,-0.832642152960274
"TRNA PROCESSING IN THE NUCLEUS",0.511383868779463,-0.86043386447802,1.7835099499271,-0.75045438056581
"TRP CHANNELS",1.13877175019452,-1.03517004966798,-1.16854453045262,0.814392054801681
"TYPE I HEMIDESMOSOME ASSEMBLY",1.45167142790176,-1.39778720264721,0.807054144584696,-1.27450440775403
"UB SPECIFIC PROCESSING PROTEASES",-0.5124596105107,2.15350404101567,1.82079889017391,1.82501410801545
"UCH PROTEINASES",0.474746041098692,1.4154489040482,1.11382661466408,1.59664292214688
"UNBLOCKING OF NMDA RECEPTORS GLUTAMATE BINDING AND ACTIVATION",1.20048548755765,-2.02060049763592,-1.29994837377388,-1.91036261918135
"UNFOLDED PROTEIN RESPONSE UPR",0.912149814212273,0.715332528553131,-1.01733056935154,1.08986946195694
"UPTAKE AND ACTIONS OF BACTERIAL TOXINS",1.0308665728302,-0.987902625535215,-0.735037183043141,0.807060053164213
"UPTAKE AND FUNCTION OF ANTHRAX TOXINS",1.0308665728302,-0.77331124607327,-0.642542853485376,0.89079074210491
"UPTAKE OF DIETARY COBALAMINS INTO ENTEROCYTES",0.840719717810716,-0.887287659634217,1.38869536206506,-1.26925790331682
"UREA CYCLE",1.50167898883624,0.942857043019597,-0.843190392897933,1.20251286184753
"VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS",0.823070550485549,0.876204381161588,-0.884759692306181,1.41224854817684
"VIRAL MESSENGER RNA SYNTHESIS",0.920124877799528,-0.687656637146354,1.07672239774918,0.608561639150363
"VISUAL PHOTOTRANSDUCTION",1.1648849138291,-0.757022582461701,0.577192676825843,0.765100118408991
"VITAMIN B5 PANTOTHENATE METABOLISM",1.1668973708049,0.505266738114596,0.632788140746163,0.592105186795609
"VLDLR INTERNALISATION AND DEGRADATION",-0.826827793651533,-0.937938132560373,-1.23058588045101,-0.831910989210049
"VXPX CARGO TARGETING TO CILIUM",1.39473399436154,-1.22338674259355,-1.06829430589148,-0.860631422450528
